id,name,transit,host_id,host_name,host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,street,neighbourhood_cleansed,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,guests_included,last_review,review_scores_rating,cancellation_policy,reviews_per_month
2998554,Penthouse w/ a deck in Beacon Hill,,3462813,Tuomas,9/3/2012,100%,88%,f,Beacon Hill,"Garden Street, Boston, MA 02114, United States",Beacon Hill,2114,Apartment,Entire home/apt,6,1,2,3,$135.00 ,1,8/30/2016,89,moderate,0.7
4359160,north slope studio in boston proper,"The best location for subway access in Boston.  Blue line at Bowdoin (now open full hours of operation-BEST transportation from Logan Airport!), Red line at Charles/MGH), or Red, Green and Orange at Park street.  North station is a 5 min walk away for Commuter Rail and Downeaster.  South station is the third stop from Charles MGH on the red line.  Or an enjoyable 20-25 min walk through downtown. ",324630,Sean,12/21/2010,100%,100%,f,Mission Hill,"Irving Street, Boston, MA 02114, United States",Beacon Hill,2114,Apartment,Entire home/apt,2,1,0,2,$99.00 ,1,8/22/2016,75,flexible,7.7
3392423,Room in penthouse apt /Beacon Hill,,3462813,Tuomas,9/3/2012,100%,88%,f,Beacon Hill,"Garden St., Boston, MA 02114, United States",Beacon Hill,2114,Apartment,Private room,2,1,1,1,$115.00 ,2,8/19/2016,95,moderate,3.39
14074739,The Red Brick Road,"T stops close by: Charles MGH, Bowdoin, Government Center, Park Street The apartment is also close to other stops on te Green, Red, Orange and Silver Lines Unfortunately there is no parking included, but send me a message and I can give you some tips or suggest lots.",17887117,Nike,7/9/2014,100%,100%,f,Beacon Hill,"Myrtle Street, Boston, MA 02114, United States",Beacon Hill,2114,Apartment,Entire home/apt,2,1,1,1,$175.00 ,2,8/29/2016,100,moderate,1
4489490,"Charles St, Studio Apt, Boston #31",#NAME?,20857768,Adam,9/2/2014,100%,67%,f,Downtown Crossing,"Charles Street, Boston, MA 02114, United States",Beacon Hill,2114,Apartment,Entire home/apt,2,1,0,1,$229.00 ,1,8/21/2016,94,strict,0.72
508017,Beautiful Studio in Beacon Hill,,2503703,Susan,5/30/2012,100%,100%,f,Beacon Hill,"Mt Vernon St, Boston, MA 02108, United States",Beacon Hill,2108,Apartment,Entire home/apt,2,1,1,1,$199.00 ,1,9/6/2016,94,moderate,3.02
8170181,Gorgeous Beacon Hill Apartment,"Every block on Beacon Hill has two visitor street parking places, but they are often full. I would highly recommend relying on public transportation and bicycling. Park, MGH, Haymarket, and Bowdoin stops are all within walking distance which allows you easy access to Logan International and the rest of the Greater Boston Area.",26303242,Mark And Ashley,1/18/2015,100%,100%,f,,"Anderson Pl, Boston, MA 02114, United States",Beacon Hill,2114,Apartment,Entire home/apt,3,1,1,1,$200.00 ,1,8/22/2016,93,moderate,1.87
3068453,Large Studio in Theater District,,2356643,Ahmed,5/12/2012,94%,84%,f,Theater District,"Tremont Street, Boston, MA 02116, United States",Downtown,2116,Apartment,Entire home/apt,3,1,0,1,$133.00 ,1,8/27/2016,80,moderate,2.71
9934771,Beautiful apt. in downtown Boston,,15035971,Nancy,5/3/2014,N/A,N/A,f,Theater District,"Washington Street, Boston, MA 02111, United States",Downtown,2111,Apartment,Entire home/apt,3,1,1,1,$120.00 ,1,,,flexible,
2821825,[1852-2C]2BRs in Downtown Boston,,25188,Seamless,7/10/2009,89%,45%,f,Back Bay,"Washington St, Boston, MA 02111, United States",Downtown,2111,Apartment,Entire home/apt,4,2,2,2,$329.00 ,1,9/21/2015,95,super_strict_30,0.17
21891,[1168-2NH]Lux 2BR - Downtown Boston,,25188,Seamless,7/10/2009,89%,45%,f,Back Bay,"Washington Street, Boston, MA 02111, United States",Downtown,2111,Apartment,Entire home/apt,4,1,2,2,$349.00 ,1,6/18/2015,94,super_strict_30,0.32
13686161,Chic 1BR in Downtown Boston,"Right around the corner, the Downtown Crossing T station will connect you everywhere you need to go via the Orange and Red line. Drivers can find metered parking on the street, but pay attention to the street signs.",12243051,Flatbook,2/14/2014,71%,98%,f,Gay Village,"Arch Street, Boston, MA 02110, United States",Downtown,2110,Apartment,Entire home/apt,4,1,1,2,$209.00 ,1,7/27/2016,,strict,0.7
4759640,Cute studio in Boston Backbay!,,24559114,Nicole,12/6/2014,N/A,N/A,f,West End,"Canal Street, Boston, MA 02114, United States",Downtown,2114,Apartment,Entire home/apt,2,1.5,0,1,$200.00 ,1,1/11/2015,100,flexible,0.05
4021522,[1852-N]Lux 2BR - Downtown Boston,,25188,Seamless,7/10/2009,89%,45%,f,Back Bay,"Washington Street, Boston, MA 02116, United States",Downtown,2116,Apartment,Entire home/apt,4,2,2,2,$329.00 ,1,4/7/2016,100,super_strict_30,0.25
9905304,Great Downtown Apt,,22591136,Hasan Oguz,10/15/2014,98%,72%,f,Somerville,"Washington Street, Boston, MA 02116, United States",Downtown,2116,Apartment,Entire home/apt,6,1,2,2,$375.00 ,4,2/9/2016,100,flexible,0.14
3182652,Unique Penthouse in Central Boston,,2555135,Louise,6/5/2012,N/A,N/A,f,Theater District,"Lagrange Street, Boston, MA 02116, United States",Downtown,2116,Apartment,Entire home/apt,5,1.5,2,2,$350.00 ,5,9/5/2015,90,flexible,0.18
10742655,1 minute walk to subway station,,16938558,Rex,6/18/2014,97%,63%,f,Downtown,"State Street, Boston, MA 02109, United States",Downtown,2109,Apartment,Private room,8,1,1,2,$70.00 ,1,5/30/2016,80,strict,0.65
13926201,MIT ROOM,,82576049,Tung,7/8/2016,100%,100%,f,,"Boston, MA, United States",Downtown,,Apartment,Private room,2,1,1,1,$10.00 ,1,,,flexible,
3653207,"Back Bay/Downtown Beautiful, Convenient 1 Bedroom",Close to public transportation and a few steps away from a line of taxis that wait in front of the W hotel.,18477814,Karen,7/20/2014,100%,100%,f,Theater District,"Warrenton Street, Boston, MA 02116, United States",Downtown,2116,Apartment,Entire home/apt,2,1,1,1,$250.00 ,1,8/11/2016,91,strict,2.26
7240775,[1909-2] 2BR -The Victor-North End,,25188,Seamless,7/10/2009,89%,45%,f,Back Bay,"Beverly Street, Boston, MA 02114, United States",Downtown,2114,Apartment,Entire home/apt,4,2,2,2,$329.00 ,1,5/16/2016,100,super_strict_30,0.16
14421910,2-BR Condo 0.4 Miles to Boston's North End AN2,Boston's convenient public transportation means that the locations of our properties are ideal for guests who prefer to travel without a car.,4962900,Stay Alfred,2/4/2013,100%,36%,f,Central Business District,"Archstone Avenir, 101 Canal Street, Boston, MA 02114, United States",Downtown,2114,Apartment,Entire home/apt,5,2,2,2,$119.00 ,1,,,strict,
11357756,"FALL SPECIALS, 20% off sept&Oct","Feet away from the Orange, green and red line.",56359408,Billy,1/27/2016,100%,61%,f,,"Tremont Street, Boston, MA 02116, United States",Downtown,2116,Apartment,Entire home/apt,3,1,1,1,$202.00 ,2,,,strict,
12211821,Fab Dwntwn Studio Theater & Common,,5618949,Alan,3/25/2013,100%,94%,f,Fenway/Kenmore,"Tremont Street, Boston, MA 02116, United States",Downtown,2116,Apartment,Entire home/apt,3,1,0,2,$158.00 ,2,8/19/2016,84,strict,2.11
2747654,Nice Furnished Apt by Theater Distr,,2356643,Ahmed,5/12/2012,94%,84%,f,Theater District,"Tremont Street, Boston, MA 02116, United States",Downtown,2116,Apartment,Entire home/apt,3,1,0,1,$150.00 ,1,8/19/2016,74,moderate,2.36
13081090,Sleek 2BR in Downtown Boston,The Chinatown Station on Boston's MBTA Orange Line is right across the street and perfect for catching a ride on rapid transit or a local bus.,12243051,Flatbook,2/14/2014,71%,98%,f,Gay Village,"Washington Street, Boston, MA 02111, United States",Downtown,2111,Loft,Entire home/apt,4,2,2,2,$279.00 ,2,8/27/2016,100,strict,1.88
13216268,Lux 3 floor penthouse with roof deck in Downtown,,22304512,Juan,10/8/2014,100%,69%,f,Theater District,"Beach Street, Boston, MA 02111, United States",Downtown,2111,Loft,Entire home/apt,7,3,3,3,$500.00 ,1,8/29/2016,90,strict,4
7838961,[1852-1NE]Elegant 1BR - Downtown Boston,"Close to 3 Metro Stations (Red, Green and Orange Lines).",25188,Seamless,7/10/2009,89%,45%,f,Back Bay,"Washington Street, Boston, MA 02111, United States",Downtown,2111,Apartment,Entire home/apt,2,1,1,1,$269.00 ,1,,,super_strict_30,
1240598,Downtown Studio Theater Dist Common,"It is across the street from Boylston T stop and a couple blocks to the central hub of Boston's train lines where the Red, Green, and Orange lines meet.",2356643,Ahmed,5/12/2012,94%,84%,f,Theater District,"Tremont Street, Boston, MA 02116, United States",Downtown,2116,Apartment,Entire home/apt,2,1,1,1,$152.00 ,1,8/21/2016,79,moderate,1.93
8799256,A View of Boston Common,Its very easy to go around the city. You can walk to most of main attractions in town. The major Subway station in the city - Park Street Station is right below from the apartment building.,43959997,Emma,9/11/2015,100%,99%,f,Downtown Crossing,"Tremont Street, Boston, MA 02111, United States",Downtown,2111,Apartment,Entire home/apt,6,1,2,3,$295.00 ,4,8/23/2016,92,moderate,3.96
4924009,Small Studio by Theater District,"It is across the street from Boylston T stop and a couple blocks to the central hub of Boston's train lines where the Red, Green, and Orange lines meet.",2356643,Ahmed,5/12/2012,94%,84%,f,Theater District,"Tremont Street, Boston, MA 02116, United States",Downtown,2116,Apartment,Entire home/apt,3,1,1,1,$128.00 ,1,8/30/2016,77,moderate,2.66
12069214,Downtown - Boston Common view,"Car - from I-90 take the downtown exits Parking option - 47 Boylston St, Boston, MA 02116 Airport - A taxi takes between 15-30 minutes depending on the time of day and traffic.  Train - A taxi takes just 10 minutes from South Station. Bus - A taxi takes just 10 minutes from South Station. Boylston Station is across the street  Hubway bicycle station is here - 1 Boylston St, Boston, MA 02111  A supermarket is here - 692 Washington St, Boston, MA 02111 & here - 8 Summer St, Boston, MA 02110 As this studio is downtown, the location is perfect for walking everywhere or using the subway",757253,Nathaniel,6/29/2011,100%,95%,f,Allston-Brighton,"Boylston Street, Boston, MA 02116, United States",Downtown,2116,Apartment,Entire home/apt,3,1,0,1,$220.00 ,2,7/29/2016,100,strict,1.76
497810,"LOCATION, LOCATION, LOCATION",Tons of public transportation options.,2329611,Jon,5/9/2012,100%,100%,f,Downtown Crossing,"Washington St, Boston, MA 02108 02111, United States",Downtown,02108 02111,Apartment,Entire home/apt,8,1,3,3,$334.00 ,4,9/4/2016,92,strict,5.09
12365454,"2 bed,1 bath in the Heart of Boston",The subway is steps away and connects to all the different lines for an easy way of getting around. There is also cab stands in every direction.,11272292,Rebecca,1/13/2014,97%,100%,f,Downtown Crossing,"Temple Place, Boston, MA 02111, United States",Downtown,2111,Apartment,Entire home/apt,6,1,2,2,$290.00 ,6,8/23/2016,94,moderate,6.98
9299923,Beacon Hill 1BR near Downtown,"Walking distance to downtown, MGH, Boston Common, the waterfront, and more. The State Street T station is a 5-min walk away. There is paid street parking in the area and also garages within walking distance.",12243051,Flatbook,2/14/2014,71%,98%,f,Gay Village,"Beacon Street, Boston, MA 02108, United States",Downtown,2108,Condominium,Entire home/apt,4,1,1,2,$139.00 ,1,7/25/2016,94,strict,2.28
12898806,"Longfellow Place, Lux 1 Bd West End/Beacon Hill",,22541573,Ken,10/14/2014,100%,69%,f,Upper East Side,"Longfellow Place, Boston, MA 02114, United States",Downtown,2114,Apartment,Entire home/apt,2,1,1,1,$220.00 ,1,,,moderate,
14335782,ROADTRIP!!! NE/New England!,Trip must be pre-approved and Driver must have valid International Drivers License. They are around $16 and I believe can be ordered online if you are already a licensed driver.,87226338,Coach,8/1/2016,N/A,N/A,f,,"School Street, Watertown, MA 02472, United States",Downtown,2472,Camper/RV,Entire home/apt,7,0,0,3,$60.00 ,1,,,moderate,
6741968,Prestigous Beacon Hill loft apt.,"Park Street station and State Street stations are located just steps away. Since the apartment is located downtown, there is a dependable flow of taxi's, Ubers, and Lyfts available to take you to wherever you need to go although most of what Boston has to offer is within walking distance to the apartment.",28662502,Tiffany,3/3/2015,100%,100%,t,Beacon Hill,"Beacon Street, Boston, MA 02108, United States",Downtown,2108,Apartment,Entire home/apt,4,1,1,1,$239.00 ,2,8/27/2016,95,strict,5.67
4275846,Boston Studio Across from Majestic,"It is across the street from Boylston T stop and the glorious Majestic Theatre! A couple blocks to the central hub of Boston's train lines where the Red, Green, and Orange lines meet.",2356643,Ahmed,5/12/2012,94%,84%,f,Theater District,"Tremont Street, Boston, MA 02116, United States",Downtown,2116,Apartment,Entire home/apt,2,1,0,1,$150.00 ,1,9/1/2016,77,moderate,2.35
13926017,Penthouse near the Commons,,36981635,Patt,6/28/2015,86%,99%,f,Cambridge,"Boylston Street, Boston, MA 02116, United States",Downtown,2116,Apartment,Entire home/apt,5,1,2,2,$290.00 ,1,8/18/2016,87,flexible,2.14
8814532,2BR in the Heart of Boston! LF2,Convenient public transportation. The locations of our properties are ideal for guests who prefer to travel without a car.  Secured Garage is available.,4962900,Stay Alfred,2/4/2013,100%,36%,f,Central Business District,"Staniford Street, Boston, MA 02114, United States",Downtown,2114,Apartment,Entire home/apt,5,2,2,3,$153.00 ,1,8/29/2016,97,strict,0.69
11336922,Location Location...and Luxury,,59334069,Jesse,2/18/2016,N/A,N/A,f,Financial District,"Custom House Tower, 3 McKinley Square, Boston, MA 02109, United States",Downtown,2109,Apartment,Private room,4,1,1,1,$250.00 ,1,,,flexible,
14236787,Historic Boston Custom House,,86576589,Janiene,7/28/2016,N/A,N/A,f,,"McKinley Square, Boston, MA 02109, United States",Downtown,2109,Apartment,Private room,2,1,1,1,$295.00 ,1,,,flexible,
14760955,Beacon Hill & Statehouse | Downtown Boston!,Our home just around the corner from Boston Common and Massachusetts State House.  It is within walking distance from downtown historic sites. Or if you prefer it is 0.2 miles from the closest subway stop (Park Street - red line and green line) which is a gate to all over the Boston area.  Or 0.3 miles from State Street Subway stop (Orange and Blue line).,1118374,Matthew,9/6/2011,100%,96%,f,North End,"Beacon Street, Boston, MA 02108, United States",Downtown,2108,Apartment,Entire home/apt,3,1,1,2,$204.00 ,0,,,strict,
8420956,Spend your vacation on a yacht.,We are right next to the Aquarium Blue Line station and the Long Wharf ferry station. There is easy access to the airport and train stations from our location. The water taxi also stops at the ferry station. Numerous transport options are also available.,43942636,Terry And CJ,9/11/2015,100%,67%,t,North End,"Commercial Wharf, Boston, MA 02110, United States",Downtown,2110,Boat,Private room,2,1,1,1,$345.00 ,1,7/2/2016,100,flexible,0.69
8814105,Incredible Downtown Boston! LF3,Convenient public transportation. The locations of our properties are ideal for guests who prefer to travel without a car.  Secured Garage is available.,4962900,Stay Alfred,2/4/2013,100%,36%,f,Central Business District,"Staniford Street, Boston, MA 02114, United States",Downtown,2114,Apartment,Entire home/apt,7,2,3,4,$181.00 ,1,8/21/2016,96,strict,1.73
14122467,Hotel room in Downtown Boston - amazing location!,,32088178,Christine,4/27/2015,N/A,N/A,f,Downtown Crossing,"Devonshire Street, Boston, MA 02110, United States",Downtown,2110,,Entire home/apt,2,1,1,1,$190.00 ,1,,,strict,
10730,Bright 1bed facing Golden Dome,,26988,Anne,7/22/2009,100%,93%,f,Beacon Hill,"Beacon St, Boston, MA 02108, United States",Downtown,2108,Apartment,Entire home/apt,3,1,1,1,$150.00 ,0,11/29/2015,95,strict,0.25
9796309,"Marriott Custom House, Boston, MA",,9671845,Larry,10/28/2013,N/A,N/A,f,Financial District,"McKinley Square, Boston, MA 02109, United States",Downtown,2109,Villa,Private room,4,1,1,1,$100.00 ,1,,,flexible,
14351036,Convenient Stay in Chinatown Boston,3 minute walk from Tufts Medical Center T-Station,47486176,Jack,10/26/2015,100%,98%,f,,"Pine Street, Boston, MA 02111, United States",Downtown,2111,Apartment,Private room,3,1.5,1,2,$80.00 ,1,8/27/2016,76,flexible,5
